FID,X,Y,District,Country,Species
1269,36.6689158,7.9485945,Goma,Ethiopia,Coffeearabica
1270,36.6918503,7.9111426,Goma,Ethiopia,Coffeearabica
1271,36.6945765,7.9145413,Goma,Ethiopia,Coffeearabica
1272,36.6994544,7.9224745,Goma,Ethiopia,Coffeearabica
1273,36.6975029,7.9213221,Goma,Ethiopia,Coffeearabica
1274,36.6977006,7.9232786,Goma,Ethiopia,Coffeearabica
1275,36.6996904,7.9248084,Goma,Ethiopia,Coffeearabica
1276,36.7055781,7.9360704,Goma,Ethiopia,Coffeearabica
1277,36.7076422,7.93881,Goma,Ethiopia,Coffeearabica
1278,36.7100398,7.9396165,Goma,Ethiopia,Coffeearabica
1279,36.7100266,7.938002,Goma,Ethiopia,Coffeearabica
1280,36.7105765,7.9409696,Goma,Ethiopia,Coffeearabica
1281,36.7099048,7.9423038,Goma,Ethiopia,Coffeearabica
1282,36.7108784,7.9431654,Goma,Ethiopia,Coffeearabica
1283,36.7151523,7.9418944,Goma,Ethiopia,Coffeearabica
1284,36.7171035,7.9412901,Goma,Ethiopia,Coffeearabica
1285,36.7164883,7.9440999,Goma,Ethiopia,Coffeearabica
1286,36.7165278,7.9458709,Goma,Ethiopia,Coffeearabica
1287,36.7154244,7.946796,Goma,Ethiopia,Coffeearabica
1288,36.7141771,7.9448873,Goma,Ethiopia,Coffeearabica
1289,36.7123196,7.9437137,Goma,Ethiopia,Coffeearabica
1290,36.7019563,7.935597,Goma,Ethiopia,Coffeearabica
1291,36.6996805,7.9373612,Goma,Ethiopia,Coffeearabica
1292,36.6981581,7.9380838,Goma,Ethiopia,Coffeearabica
1293,36.6987387,7.9363314,Goma,Ethiopia,Coffeearabica
1294,36.6988201,7.9342036,Goma,Ethiopia,Coffeearabica
1295,36.6999775,7.9338822,Goma,Ethiopia,Coffeearabica
1296,36.7015805,7.9345063,Goma,Ethiopia,Coffeearabica
1297,36.7022947,7.9340356,Goma,Ethiopia,Coffeearabica
1298,36.9258346,8.1517504,Limu seka,Ethiopia,Coffeearabica
1299,36.9246999,8.1519447,Limu seka,Ethiopia,Coffeearabica
1300,36.9239596,8.1517949,Limu seka,Ethiopia,Coffeearabica
1301,36.9213235,8.1513308,Limu seka,Ethiopia,Coffeearabica
1302,36.9180198,8.1521231,Limu seka,Ethiopia,Coffeearabica
1303,36.9183344,8.1530862,Limu seka,Ethiopia,Coffeearabica
1304,36.924813,8.1575756,Limu seka,Ethiopia,Coffeearabica
1305,36.9252971,8.1583245,Limu seka,Ethiopia,Coffeearabica
1306,36.9254715,8.1603258,Limu seka,Ethiopia,Coffeearabica
1307,36.9255793,8.1602465,Limu seka,Ethiopia,Coffeearabica
1308,36.9306905,8.1888463,Limu seka,Ethiopia,Coffeearabica
1309,36.9314044,8.1885405,Limu seka,Ethiopia,Coffeearabica
1310,36.9304001,8.1879477,Limu seka,Ethiopia,Coffeearabica
1311,36.9291448,8.1884378,Limu seka,Ethiopia,Coffeearabica
1312,36.929415,8.187897,Limu seka,Ethiopia,Coffeearabica
1313,36.9293437,8.1855078,Limu seka,Ethiopia,Coffeearabica
1314,36.9293216,8.1857538,Limu seka,Ethiopia,Coffeearabica
1315,36.9292571,8.1857521,Limu seka,Ethiopia,Coffeearabica
1316,36.929561,8.1851319,Limu seka,Ethiopia,Coffeearabica
1317,36.9296543,8.1850736,Limu seka,Ethiopia,Coffeearabica
1318,36.9261846,8.1799864,Limu seka,Ethiopia,Coffeearabica
1319,36.9262478,8.1798397,Limu seka,Ethiopia,Coffeearabica
1320,36.9260534,8.1799375,Limu seka,Ethiopia,Coffeearabica
1321,36.9273001,8.1518571,Limu seka,Ethiopia,Coffeearabica
1322,36.9272972,8.1518189,Limu seka,Ethiopia,Coffeearabica
1323,36.92716,8.1518112,Limu seka,Ethiopia,Coffeearabica
1324,36.9271666,8.1516485,Limu seka,Ethiopia,Coffeearabica
1325,36.9270246,8.1516925,Limu seka,Ethiopia,Coffeearabica
1326,36.9267287,8.1516849,Limu seka,Ethiopia,Coffeearabica
1327,36.9279075,8.1521264,Limu seka,Ethiopia,Coffeearabica
1328,36.9314822,8.1555391,Limu seka,Ethiopia,Coffeearabica
1329,36.9385793,8.1544212,Limu seka,Ethiopia,Coffeearabica
1330,36.9411442,8.158643,Limu seka,Ethiopia,Coffeearabica
1331,36.9408786,8.1626878,Limu seka,Ethiopia,Coffeearabica
1332,36.9393993,8.166268,Limu seka,Ethiopia,Coffeearabica
1333,36.9386898,8.1715994,Limu seka,Ethiopia,Coffeearabica
1334,36.9373323,8.1736033,Limu seka,Ethiopia,Coffeearabica
1335,36.9382595,8.1756835,Limu seka,Ethiopia,Coffeearabica
1336,36.9370332,8.1777677,Limu seka,Ethiopia,Coffeearabica
1337,36.938293,8.1658808,Limu seka,Ethiopia,Coffeearabica
1338,36.9379557,8.1619548,Limu seka,Ethiopia,Coffeearabica
1339,36.9374067,8.158113,Limu seka,Ethiopia,Coffeearabica
1340,36.9336847,8.1556655,Limu seka,Ethiopia,Coffeearabica
1341,36.9347814,8.1507866,Limu seka,Ethiopia,Coffeearabica
1342,36.9333103,8.1498116,Limu seka,Ethiopia,Coffeearabica
1343,36.931107,8.1506315,Limu seka,Ethiopia,Coffeearabica
1344,36.9269397,8.1515232,Limu seka,Ethiopia,Coffeearabica
1345,36.9235444,8.1488406,Limu seka,Ethiopia,Coffeearabica
1346,36.922201,8.1438242,Limu seka,Ethiopia,Coffeearabica
1347,36.9250343,8.1384403,Limu seka,Ethiopia,Coffeearabica
1348,36.9276981,8.143985,Limu seka,Ethiopia,Coffeearabica
1349,36.9282573,8.1540566,Limu seka,Ethiopia,Coffeearabica
1350,36.9265013,8.1559179,Limu seka,Ethiopia,Coffeearabica
1351,36.92916,8.158092,Limu seka,Ethiopia,Coffeearabica
1352,36.8509776,8.4399256,Limu seka,Ethiopia,Coffeearabica
1353,36.8487031,8.4349269,Limu seka,Ethiopia,Coffeearabica
1354,36.846569,8.4333701,Limu seka,Ethiopia,Coffeearabica
1355,36.8455766,8.4298105,Limu seka,Ethiopia,Coffeearabica
1356,36.8423227,8.4299757,Limu seka,Ethiopia,Coffeearabica
1357,36.8393592,8.4304182,Limu seka,Ethiopia,Coffeearabica
1358,36.8371092,8.4280593,Limu seka,Ethiopia,Coffeearabica
1359,36.8364099,8.424576,Limu seka,Ethiopia,Coffeearabica
1360,36.8361361,8.4229719,Limu seka,Ethiopia,Coffeearabica
1361,36.8377212,8.4242924,Limu seka,Ethiopia,Coffeearabica
1362,36.8385295,8.4254419,Limu seka,Ethiopia,Coffeearabica
1363,36.840443,8.4291395,Limu seka,Ethiopia,Coffeearabica
1364,36.8441163,8.4289441,Limu seka,Ethiopia,Coffeearabica
1365,36.8499475,8.4321001,Limu seka,Ethiopia,Coffeearabica
1366,36.8467019,8.4345949,Limu seka,Ethiopia,Coffeearabica
1367,36.8562629,8.4371004,Limu seka,Ethiopia,Coffeearabica
1368,36.859454,8.4367945,Limu seka,Ethiopia,Coffeearabica
1369,36.862157,8.4328161,Limu seka,Ethiopia,Coffeearabica
1370,36.8650951,8.4347775,Limu seka,Ethiopia,Coffeearabica
1371,36.8669623,8.4352826,Limu seka,Ethiopia,Coffeearabica
1372,36.8655333,8.4367083,Limu seka,Ethiopia,Coffeearabica
1373,36.8636324,8.4365322,Limu seka,Ethiopia,Coffeearabica
1374,36.8630569,8.4393654,Limu seka,Ethiopia,Coffeearabica
1375,36.8612507,8.4392975,Limu seka,Ethiopia,Coffeearabica
1376,36.8609408,8.441557,Limu seka,Ethiopia,Coffeearabica
1377,36.8566633,8.4429317,Limu seka,Ethiopia,Coffeearabica
1378,36.8553835,8.440808,Limu seka,Ethiopia,Coffeearabica
1379,36.9349407,8.2829827,Limu seka,Ethiopia,Coffeearabica
1380,36.9317081,8.284489,Limu seka,Ethiopia,Coffeearabica
1381,36.9298359,8.2860487,Limu seka,Ethiopia,Coffeearabica
1382,36.9291632,8.2866323,Limu seka,Ethiopia,Coffeearabica
1383,36.9283225,8.2891567,Limu seka,Ethiopia,Coffeearabica
1384,36.9272976,8.2895478,Limu seka,Ethiopia,Coffeearabica
1385,36.9270528,8.292514,Limu seka,Ethiopia,Coffeearabica
1386,36.9270129,8.2941986,Limu seka,Ethiopia,Coffeearabica
1387,36.9286265,8.2941844,Limu seka,Ethiopia,Coffeearabica
1388,36.9287562,8.2955366,Limu seka,Ethiopia,Coffeearabica
1389,36.9328977,8.2950052,Limu seka,Ethiopia,Coffeearabica
1390,36.9341181,8.2937279,Limu seka,Ethiopia,Coffeearabica
1391,36.9344599,8.2929376,Limu seka,Ethiopia,Coffeearabica
1392,36.9352894,8.2922995,Limu seka,Ethiopia,Coffeearabica
1393,36.9367706,8.2921962,Limu seka,Ethiopia,Coffeearabica
1394,36.9365174,8.2931626,Limu seka,Ethiopia,Coffeearabica
1395,36.9379397,8.2913784,Limu seka,Ethiopia,Coffeearabica
1396,36.9368234,8.2905552,Limu seka,Ethiopia,Coffeearabica
1397,36.9350123,8.2892885,Limu seka,Ethiopia,Coffeearabica
1398,36.9344678,8.2872686,Limu seka,Ethiopia,Coffeearabica
1399,36.9341848,8.2852767,Limu seka,Ethiopia,Coffeearabica
1400,36.9332957,8.2844186,Limu seka,Ethiopia,Coffeearabica
1401,36.9344013,8.2830468,Limu seka,Ethiopia,Coffeearabica
1402,36.9349261,8.2854762,Limu seka,Ethiopia,Coffeearabica
1403,36.859448,8.4590477,Limu seka,Ethiopia,Coffeearabica
1404,36.860349,8.4595666,Limu seka,Ethiopia,Coffeearabica
1405,36.859285,8.461225,Limu seka,Ethiopia,Coffeearabica
1406,36.8593973,8.4617962,Limu seka,Ethiopia,Coffeearabica
1407,36.8592736,8.4621605,Limu seka,Ethiopia,Coffeearabica
1408,36.8588272,8.4623782,Limu seka,Ethiopia,Coffeearabica
1409,36.8585775,8.4639969,Limu seka,Ethiopia,Coffeearabica
1410,36.8586184,8.4642978,Limu seka,Ethiopia,Coffeearabica
1411,36.8588157,8.4644075,Limu seka,Ethiopia,Coffeearabica
1412,36.8594036,8.4644565,Limu seka,Ethiopia,Coffeearabica
1413,36.8599425,8.464475,Limu seka,Ethiopia,Coffeearabica
1414,36.859603,8.4643218,Limu seka,Ethiopia,Coffeearabica
1415,36.8590367,8.4657195,Limu seka,Ethiopia,Coffeearabica
1416,36.8586836,8.465686,Limu seka,Ethiopia,Coffeearabica
1417,36.8585371,8.4655346,Limu seka,Ethiopia,Coffeearabica
1418,36.8583678,8.4657121,Limu seka,Ethiopia,Coffeearabica
1419,36.8580366,8.465441,Limu seka,Ethiopia,Coffeearabica
1420,36.8583743,8.4649958,Limu seka,Ethiopia,Coffeearabica
1421,36.8588478,8.4650925,Limu seka,Ethiopia,Coffeearabica
1422,36.8589082,8.4652463,Limu seka,Ethiopia,Coffeearabica
1423,36.8472616,8.4420877,Limu seka,Ethiopia,Coffeearabica
1424,36.8474354,8.4426238,Limu seka,Ethiopia,Coffeearabica
1425,36.848003,8.4426415,Limu seka,Ethiopia,Coffeearabica
1426,36.8482649,8.4426255,Limu seka,Ethiopia,Coffeearabica
1427,36.8491928,8.4423992,Limu seka,Ethiopia,Coffeearabica
1428,36.8494082,8.4424424,Limu seka,Ethiopia,Coffeearabica
1429,36.8496806,8.4423843,Limu seka,Ethiopia,Coffeearabica
1430,36.8501801,8.4422595,Limu seka,Ethiopia,Coffeearabica
1431,36.8501798,8.442108,Limu seka,Ethiopia,Coffeearabica
1432,36.8503789,8.4423601,Limu seka,Ethiopia,Coffeearabica
1433,36.8500777,8.4427464,Limu seka,Ethiopia,Coffeearabica
1434,36.9348462,8.278168,Limu seka,Ethiopia,Coffeearabica
1435,36.9351458,8.2777203,Limu seka,Ethiopia,Coffeearabica
1436,36.9361817,8.2771241,Limu seka,Ethiopia,Coffeearabica
1437,36.9370321,8.279472,Limu seka,Ethiopia,Coffeearabica
1438,36.9369173,8.279948,Limu seka,Ethiopia,Coffeearabica
1439,36.9374532,8.2805314,Limu seka,Ethiopia,Coffeearabica
1440,36.9375646,8.2809242,Limu seka,Ethiopia,Coffeearabica
1441,36.9376162,8.2816886,Limu seka,Ethiopia,Coffeearabica
1442,36.9379718,8.2824234,Limu seka,Ethiopia,Coffeearabica
1443,36.9384859,8.2834031,Limu seka,Ethiopia,Coffeearabica
1444,36.9385907,8.2857871,Limu seka,Ethiopia,Coffeearabica
1445,36.9383326,8.2860563,Limu seka,Ethiopia,Coffeearabica
1446,36.939357,8.2877502,Limu seka,Ethiopia,Coffeearabica
1447,36.9398025,8.2886236,Limu seka,Ethiopia,Coffeearabica
1448,36.9397247,8.2896372,Limu seka,Ethiopia,Coffeearabica
1449,36.9405596,8.2910317,Limu seka,Ethiopia,Coffeearabica
1450,36.9420622,8.2921722,Limu seka,Ethiopia,Coffeearabica
1451,36.9428834,8.293735,Limu seka,Ethiopia,Coffeearabica
1452,36.935246,8.3108442,Limu seka,Ethiopia,Coffeearabica
1453,36.9345742,8.3099762,Limu seka,Ethiopia,Coffeearabica
1454,36.9341693,8.3081759,Limu seka,Ethiopia,Coffeearabica
1455,36.93691,8.30728,Limu seka,Ethiopia,Coffeearabica
1456,36.9379285,8.307859,Limu seka,Ethiopia,Coffeearabica
1457,36.9388311,8.3084707,Limu seka,Ethiopia,Coffeearabica
1458,36.9400341,8.3087364,Limu seka,Ethiopia,Coffeearabica
1459,36.9410789,8.3093368,Limu seka,Ethiopia,Coffeearabica
1460,36.9413356,8.3091091,Limu seka,Ethiopia,Coffeearabica
1461,36.9442275,8.3105367,Limu seka,Ethiopia,Coffeearabica
1462,36.9468191,8.3089008,Limu seka,Ethiopia,Coffeearabica
1463,36.9490607,8.3068135,Limu seka,Ethiopia,Coffeearabica
1464,36.8432335,8.2028828,Limu seka,Ethiopia,Coffeearabica
1465,36.8439144,8.1984418,Limu seka,Ethiopia,Coffeearabica
1466,36.8440185,8.1944203,Limu seka,Ethiopia,Coffeearabica
1467,36.8431219,8.1902111,Limu seka,Ethiopia,Coffeearabica
1468,36.8435829,8.1813998,Limu seka,Ethiopia,Coffeearabica
1469,36.8466391,8.1778603,Limu seka,Ethiopia,Coffeearabica
1470,36.8512124,8.1727039,Limu seka,Ethiopia,Coffeearabica
1471,36.845661,8.1823124,Limu seka,Ethiopia,Coffeearabica
1472,36.8469186,8.1821669,Limu seka,Ethiopia,Coffeearabica
1473,36.8488522,8.1825888,Limu seka,Ethiopia,Coffeearabica
1474,36.8478838,8.1849372,Limu seka,Ethiopia,Coffeearabica
1475,36.8483712,8.1864138,Limu seka,Ethiopia,Coffeearabica
1476,36.8478912,8.1895653,Limu seka,Ethiopia,Coffeearabica
1477,36.847553,8.1917194,Limu seka,Ethiopia,Coffeearabica
1478,36.8479841,8.1935256,Limu seka,Ethiopia,Coffeearabica
1479,36.8473082,8.1951979,Limu seka,Ethiopia,Coffeearabica
1480,36.8499249,8.1964492,Limu seka,Ethiopia,Coffeearabica
1481,36.8514932,8.1957244,Limu seka,Ethiopia,Coffeearabica
1482,36.8528729,8.19311,Limu seka,Ethiopia,Coffeearabica
1483,36.8497448,8.1983717,Limu seka,Ethiopia,Coffeearabica
1484,36.8476782,8.1990573,Limu seka,Ethiopia,Coffeearabica
1485,36.8462185,8.2004868,Limu seka,Ethiopia,Coffeearabica
1486,36.8456282,8.216818,Limu seka,Ethiopia,Coffeearabica
1487,36.8479347,8.2260781,Limu seka,Ethiopia,Coffeearabica
1488,36.8630063,8.243378,Limu seka,Ethiopia,Coffeearabica
1489,36.8832149,8.2456768,Limu seka,Ethiopia,Coffeearabica
1490,36.9385877,8.4562518,Limu seka,Ethiopia,Coffeearabica
1491,36.9474573,8.4587238,Limu seka,Ethiopia,Coffeearabica
1492,36.9491087,8.4576642,Limu seka,Ethiopia,Coffeearabica
1493,36.9499618,8.4562127,Limu seka,Ethiopia,Coffeearabica
1494,36.9493842,8.450807,Limu seka,Ethiopia,Coffeearabica
1495,36.9456324,8.453211,Limu seka,Ethiopia,Coffeearabica
1496,36.9436532,8.4500473,Limu seka,Ethiopia,Coffeearabica
1497,36.9423465,8.4474676,Limu seka,Ethiopia,Coffeearabica
1498,36.9420582,8.4446341,Limu seka,Ethiopia,Coffeearabica
1499,36.9411194,8.4409215,Limu seka,Ethiopia,Coffeearabica
1500,36.9434775,8.4364252,Limu seka,Ethiopia,Coffeearabica
1501,36.9454727,8.4329462,Limu seka,Ethiopia,Coffeearabica
1502,36.9465667,8.4305501,Limu seka,Ethiopia,Coffeearabica
1503,36.944606,8.4329428,Limu seka,Ethiopia,Coffeearabica
1504,36.9427563,8.4329566,Limu seka,Ethiopia,Coffeearabica
1505,36.940433,8.4332991,Limu seka,Ethiopia,Coffeearabica
1506,36.9385273,8.4355168,Limu seka,Ethiopia,Coffeearabica
1507,36.9374759,8.4376554,Limu seka,Ethiopia,Coffeearabica
1508,36.9360379,8.4398829,Limu seka,Ethiopia,Coffeearabica
1509,36.9334693,8.4411307,Limu seka,Ethiopia,Coffeearabica
1510,36.9310937,8.4417879,Limu seka,Ethiopia,Coffeearabica
1511,36.9293221,8.4428743,Limu seka,Ethiopia,Coffeearabica
1512,36.9278188,8.4403271,Limu seka,Ethiopia,Coffeearabica
1513,36.9271017,8.4377427,Limu seka,Ethiopia,Coffeearabica
1514,36.9258037,8.43536,Limu seka,Ethiopia,Coffeearabica
1515,36.9216627,8.4331615,Limu seka,Ethiopia,Coffeearabica
1516,36.9279783,8.4467026,Limu seka,Ethiopia,Coffeearabica
1517,36.9309637,8.4517445,Limu seka,Ethiopia,Coffeearabica
1518,36.9358337,8.4553633,Limu seka,Ethiopia,Coffeearabica
1519,36.8151508,8.4314859,Limu seka,Ethiopia,Coffeearabica
1520,36.8151808,8.4297032,Limu seka,Ethiopia,Coffeearabica
1521,36.8123558,8.4280178,Limu seka,Ethiopia,Coffeearabica
1522,36.8131769,8.4246383,Limu seka,Ethiopia,Coffeearabica
1523,36.8139328,8.4225104,Limu seka,Ethiopia,Coffeearabica
1524,36.8137263,8.4199389,Limu seka,Ethiopia,Coffeearabica
1525,36.813905,8.4174805,Limu seka,Ethiopia,Coffeearabica
1526,36.8141616,8.415583,Limu seka,Ethiopia,Coffeearabica
1527,36.8152888,8.4139065,Limu seka,Ethiopia,Coffeearabica
1528,36.8157325,8.4113026,Limu seka,Ethiopia,Coffeearabica
1529,36.8153413,8.4174231,Limu seka,Ethiopia,Coffeearabica
1530,36.8153057,8.4216269,Limu seka,Ethiopia,Coffeearabica
1531,36.8182042,8.4222673,Limu seka,Ethiopia,Coffeearabica
1532,36.8203913,8.4207822,Limu seka,Ethiopia,Coffeearabica
1533,36.8223008,8.4196319,Limu seka,Ethiopia,Coffeearabica
1534,36.8242999,8.4174979,Limu seka,Ethiopia,Coffeearabica
1535,36.825358,8.4172367,Limu seka,Ethiopia,Coffeearabica
1536,36.8259053,8.4179883,Limu seka,Ethiopia,Coffeearabica
1537,36.8252333,8.420565,Limu seka,Ethiopia,Coffeearabica
1538,36.8229597,8.4228173,Limu seka,Ethiopia,Coffeearabica
1539,36.8228582,8.424488,Limu seka,Ethiopia,Coffeearabica
1540,36.8159621,8.4279552,Limu seka,Ethiopia,Coffeearabica
1541,36.8158631,8.4294356,Limu seka,Ethiopia,Coffeearabica
1542,36.8289389,8.4340949,Limu seka,Ethiopia,Coffeearabica
1543,36.8435466,8.2018242,Limu seka,Ethiopia,Coffeearabica
1544,36.8446859,8.2016709,Limu seka,Ethiopia,Coffeearabica
1545,36.8466921,8.2010446,Limu seka,Ethiopia,Coffeearabica
1546,36.8485911,8.2007573,Limu seka,Ethiopia,Coffeearabica
1547,36.8504585,8.1993042,Limu seka,Ethiopia,Coffeearabica
1548,36.8520981,8.1976541,Limu seka,Ethiopia,Coffeearabica
1549,36.8535722,8.1958281,Limu seka,Ethiopia,Coffeearabica
1550,36.8553098,8.1958622,Limu seka,Ethiopia,Coffeearabica
1551,36.8590215,8.1968171,Limu seka,Ethiopia,Coffeearabica
1552,36.8622862,8.196909,Limu seka,Ethiopia,Coffeearabica
1553,36.8650653,8.1962773,Limu seka,Ethiopia,Coffeearabica
1554,36.8704439,8.1960559,Limu seka,Ethiopia,Coffeearabica
1555,36.8719083,8.1956695,Limu seka,Ethiopia,Coffeearabica
1556,36.873395,8.1994575,Limu seka,Ethiopia,Coffeearabica
1557,36.868228,8.1995446,Limu seka,Ethiopia,Coffeearabica
1558,36.8635478,8.200021,Limu seka,Ethiopia,Coffeearabica
1559,36.8590477,8.1998436,Limu seka,Ethiopia,Coffeearabica
1560,36.8564867,8.1995034,Limu seka,Ethiopia,Coffeearabica
1561,36.8536187,8.1990322,Limu seka,Ethiopia,Coffeearabica
1562,36.8459224,8.2021618,Limu seka,Ethiopia,Coffeearabica
1563,36.8447376,8.2028486,Limu seka,Ethiopia,Coffeearabica
1564,36.8435171,8.2042218,Limu seka,Ethiopia,Coffeearabica
1565,36.8458394,8.2219224,Limu seka,Ethiopia,Coffeearabica
1566,36.857188,8.2443744,Limu seka,Ethiopia,Coffeearabica
1567,36.94534,8.458807,Limu seka,Ethiopia,Coffeearabica
1568,36.9467735,8.4598976,Limu seka,Ethiopia,Coffeearabica
1569,36.9480524,8.4632329,Limu seka,Ethiopia,Coffeearabica
1570,36.9475468,8.4662968,Limu seka,Ethiopia,Coffeearabica
1571,36.9454557,8.4673065,Limu seka,Ethiopia,Coffeearabica
1572,36.9436506,8.467776,Limu seka,Ethiopia,Coffeearabica
1573,36.9415221,8.4680158,Limu seka,Ethiopia,Coffeearabica
1574,36.9397824,8.468214,Limu seka,Ethiopia,Coffeearabica
1575,36.9381434,8.4683737,Limu seka,Ethiopia,Coffeearabica
1576,36.9359126,8.4668316,Limu seka,Ethiopia,Coffeearabica
1577,36.9338725,8.4632956,Limu seka,Ethiopia,Coffeearabica
1578,36.9322201,8.4612346,Limu seka,Ethiopia,Coffeearabica
1579,36.9297953,8.4621394,Limu seka,Ethiopia,Coffeearabica
1580,36.9277208,8.4649297,Limu seka,Ethiopia,Coffeearabica
1581,36.9274203,8.4633574,Limu seka,Ethiopia,Coffeearabica
1582,36.9248156,8.461694,Limu seka,Ethiopia,Coffeearabica
1583,36.9256127,8.4581469,Limu seka,Ethiopia,Coffeearabica
1584,36.9241644,8.4555971,Limu seka,Ethiopia,Coffeearabica
1585,36.9258983,8.4532267,Limu seka,Ethiopia,Coffeearabica
1586,36.9289039,8.4518702,Limu seka,Ethiopia,Coffeearabica
1587,36.9309636,8.4521371,Limu seka,Ethiopia,Coffeearabica
1588,36.9332633,8.453953,Limu seka,Ethiopia,Coffeearabica
1589,36.9366935,8.4562214,Limu seka,Ethiopia,Coffeearabica
1590,36.8139065,8.4312865,Limu seka,Ethiopia,Coffeearabica
1591,36.8107324,8.4318316,Limu seka,Ethiopia,Coffeearabica
1592,36.8072541,8.4327862,Limu seka,Ethiopia,Coffeearabica
1593,36.8034002,8.4343218,Limu seka,Ethiopia,Coffeearabica
1594,36.8009183,8.436444,Limu seka,Ethiopia,Coffeearabica
1595,36.7999364,8.4380467,Limu seka,Ethiopia,Coffeearabica
1596,36.798587,8.4382928,Limu seka,Ethiopia,Coffeearabica
1597,36.7993042,8.4397423,Limu seka,Ethiopia,Coffeearabica
1598,36.8014293,8.4404369,Limu seka,Ethiopia,Coffeearabica
1599,36.8028561,8.4394031,Limu seka,Ethiopia,Coffeearabica
1600,36.8109428,8.4302998,Limu seka,Ethiopia,Coffeearabica
1601,36.8068231,8.4286531,Limu seka,Ethiopia,Coffeearabica
1602,36.8039583,8.430862,Limu seka,Ethiopia,Coffeearabica
1603,36.7993508,8.4302769,Limu seka,Ethiopia,Coffeearabica
1604,36.7800903,8.4280463,Limu seka,Ethiopia,Coffeearabica
1605,36.7819076,8.4288716,Limu seka,Ethiopia,Coffeearabica
1606,36.7852897,8.4296906,Limu seka,Ethiopia,Coffeearabica
1607,36.788181,8.4290762,Limu seka,Ethiopia,Coffeearabica
1608,36.7892825,8.4280036,Limu seka,Ethiopia,Coffeearabica
1609,36.7914489,8.4282854,Limu seka,Ethiopia,Coffeearabica
1610,36.7929231,8.4264849,Limu seka,Ethiopia,Coffeearabica
1611,36.7945346,8.4271372,Limu seka,Ethiopia,Coffeearabica
1612,36.7963393,8.4257382,Limu seka,Ethiopia,Coffeearabica
1613,36.7965736,8.4272502,Limu seka,Ethiopia,Coffeearabica
1614,36.8082012,8.4256636,Limu seka,Ethiopia,Coffeearabica
1615,36.9219697,8.1415042,Limu seka,Ethiopia,Coffeearabica
1616,36.9224962,8.1445331,Limu seka,Ethiopia,Coffeearabica
1617,36.9237453,8.1487638,Limu seka,Ethiopia,Coffeearabica
1618,36.9229214,8.1553003,Limu seka,Ethiopia,Coffeearabica
1619,36.9256473,8.1596175,Limu seka,Ethiopia,Coffeearabica
1620,36.9256662,8.1638312,Limu seka,Ethiopia,Coffeearabica
1621,36.9260231,8.1730673,Limu seka,Ethiopia,Coffeearabica
1622,36.9290372,8.1843605,Limu seka,Ethiopia,Coffeearabica
1623,36.9381351,8.1896137,Limu seka,Ethiopia,Coffeearabica
1624,36.9299318,8.1525958,Limu seka,Ethiopia,Coffeearabica
1625,36.909184,8.4259111,Limu seka,Ethiopia,Coffeearabica
1626,36.9478007,8.4695608,Limu seka,Ethiopia,Coffeearabica
1627,36.9493549,8.4631759,Limu seka,Ethiopia,Coffeearabica
1628,36.9389482,8.4561936,Limu seka,Ethiopia,Coffeearabica
1629,36.9381647,8.4561679,Limu seka,Ethiopia,Coffeearabica
1630,36.9345559,8.4551488,Limu seka,Ethiopia,Coffeearabica
1631,36.9303222,8.4512077,Limu seka,Ethiopia,Coffeearabica
1632,36.9233733,8.4341879,Limu seka,Ethiopia,Coffeearabica
1633,36.927321,8.151851,Limu seka,Ethiopia,Coffeearabica
1634,36.9280912,8.1518744,Limu seka,Ethiopia,Coffeearabica
1635,36.929697,8.1516591,Limu seka,Ethiopia,Coffeearabica
1636,36.9307671,8.1504971,Limu seka,Ethiopia,Coffeearabica
1637,36.9317998,8.1503674,Limu seka,Ethiopia,Coffeearabica
1638,36.9325673,8.1496159,Limu seka,Ethiopia,Coffeearabica
1639,36.9322045,8.149242,Limu seka,Ethiopia,Coffeearabica
1640,36.9333057,8.1478342,Limu seka,Ethiopia,Coffeearabica
1641,36.9370061,8.1478849,Limu seka,Ethiopia,Coffeearabica
1642,36.9379095,8.1486228,Limu seka,Ethiopia,Coffeearabica
1643,36.9381495,8.1494386,Limu seka,Ethiopia,Coffeearabica
1644,36.9385655,8.1503565,Limu seka,Ethiopia,Coffeearabica
1645,36.938624,8.1509352,Limu seka,Ethiopia,Coffeearabica
1646,36.9389706,8.1519947,Limu seka,Ethiopia,Coffeearabica
1647,36.9393037,8.1532992,Limu seka,Ethiopia,Coffeearabica
1648,36.9389953,8.1543972,Limu seka,Ethiopia,Coffeearabica
1649,36.9381632,8.1557982,Limu seka,Ethiopia,Coffeearabica
1650,36.9373903,8.1562514,Limu seka,Ethiopia,Coffeearabica
1651,36.9352167,8.1558898,Limu seka,Ethiopia,Coffeearabica
1652,36.9333204,8.1550911,Limu seka,Ethiopia,Coffeearabica
1653,36.9045175,8.4188489,Limu seka,Ethiopia,Coffeearabica
1654,36.9084212,8.4226004,Limu seka,Ethiopia,Coffeearabica
1655,36.9091753,8.4257114,Limu seka,Ethiopia,Coffeearabica
1656,36.9194262,8.431116,Limu seka,Ethiopia,Coffeearabica
1657,36.9214865,8.4331914,Limu seka,Ethiopia,Coffeearabica
1658,36.9214396,8.4359176,Limu seka,Ethiopia,Coffeearabica
1659,36.9230294,8.4369998,Limu seka,Ethiopia,Coffeearabica
1660,36.9241363,8.4393062,Limu seka,Ethiopia,Coffeearabica
